p,n_labeled,k,degree,noise_std,setting,method,fdr_mean,fdr_std,tpr_mean,tpr_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,auc_mean,auc_std,n_selected_mean,n_true_positives_mean,n_false_positives_mean,n_false_negatives_mean,r_squared_mean,elapsed_mean,peak_memory_mean,n_completed
5,400,3,2,0.5,semi_supervised,poly_lasso,0.16666666666666666,0.23570226039551584,1.0,0.0,0.8333333333333334,0.23570226039551584,1.0,0.0,0.8888888888888888,0.15713484026367724,0.8888888888888888,0.15713484026367724,6.333333333333333,2.3333333333333335,0.6666666666666666,0.0,-553.0408671289086,0.20382126433332814,0.00623321533203125,3
5,400,3,2,0.5,semi_supervised,poly_omp,0.5333333333333333,0.09428090415820632,1.0,0.0,0.4666666666666666,0.09428090415820632,1.0,0.0,0.6309523809523809,0.08417937871268413,0.5,0.0,20.0,2.3333333333333335,2.6666666666666665,0.0,-626.6012424122674,0.0023021603332911886,0.0062255859375,3
5,400,3,2,0.5,semi_supervised,poly_clime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.3333333333333335,0.9976034274473354,0.39898305933335604,0.7441733678181967,3
5,400,3,2,0.5,semi_supervised,poly_knockoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.3333333333333335,0.9976437103496402,0.3147195163332981,0.7406593958536783,3
5,400,3,2,0.5,semi_supervised,sparse_poly_stlsq,0.16666666666666666,0.23570226039551584,0.611111111111111,0.28327886186626583,0.8333333333333334,0.23570226039551584,0.611111111111111,0.28327886186626583,0.6666666666666666,0.23570226039551584,0.75,0.18002057495577392,3.0,1.3333333333333333,0.3333333333333333,1.0,-718.0213295382588,0.0008176826666688916,0.0062103271484375,3
5,500,2,2,0.5,supervised,ic_knock_poly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,6.6926940626666465,0.9092372258504232,3
5,500,2,2,0.5,supervised,poly_lasso,0.19999999999999998,0.282842712474619,1.0,0.0,0.7999999999999999,0.282842712474619,1.0,0.0,0.8571428571428572,0.2020305089104421,0.8333333333333334,0.23570226039551584,4.666666666666667,2.0,1.0,0.0,-119.17569168547385,0.10614983933332194,0.00617218017578125,3
5,500,2,2,0.5,supervised,poly_omp,0.6,0.0,1.0,0.0,0.4000000000000001,5.551115123125783e-17,1.0,0.0,0.5714285714285715,0.0,0.5,0.0,20.0,2.0,3.0,0.0,-168.48001076265572,0.0027002073333430112,0.0061798095703125,3
5,500,2,2,0.5,supervised,poly_clime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.9679330356929213,0.7739568716666554,0.8814334869384766,3
5,500,2,2,0.5,supervised,poly_knockoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.9678699887389831,0.31544807199998104,0.877863883972168,3
5,500,2,2,0.5,supervised,sparse_poly_stlsq,0.16666666666666666,0.23570226039551584,0.6666666666666666,0.23570226039551584,0.8333333333333334,0.23570226039551584,0.6666666666666666,0.23570226039551584,0.6666666666666666,0.0,0.7222222222222222,0.039283710065919325,5.666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,-151.75812550620324,0.0008033959999996417,0.006256103515625,3
5,500,2,2,0.5,semi_supervised,ic_knock_poly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,16.454487116666655,1.0041875839233398,3
5,500,2,2,0.5,semi_supervised,poly_lasso,0.27777777777777773,0.20786985482077452,0.8333333333333334,0.23570226039551584,0.7222222222222222,0.20786985482077452,0.8333333333333334,0.23570226039551584,0.7111111111111111,0.06285393610547094,0.75,0.06804138174397716,3.6666666666666665,1.6666666666666667,1.0,0.3333333333333333,-214.4729354642358,0.10998347700001432,0.00624847412109375,3
5,500,2,2,0.5,semi_supervised,poly_omp,0.6,0.0,1.0,0.0,0.4000000000000001,5.551115123125783e-17,1.0,0.0,0.5714285714285715,0.0,0.5,0.0,20.0,2.0,3.0,0.0,-228.8578973850349,0.0026422563333881044,0.0062103271484375,3
5,500,2,2,0.5,semi_supervised,poly_clime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.9708406114323228,1.0924081853333216,0.8815574645996094,3
5,500,2,2,0.5,semi_supervised,poly_knockoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.9712892728923843,0.312530137666613,0.8778473536173502,3
5,500,2,2,0.5,semi_supervised,sparse_poly_stlsq,0.16666666666666666,0.23570226039551584,0.5,0.0,0.8333333333333334,0.23570226039551584,0.5,0.0,0.611111111111111,0.0785674201318386,0.6944444444444443,0.07856742013183865,3.3333333333333335,1.0,0.3333333333333333,1.0,-219.4345536738305,0.0008833253333477842,0.00616455078125,3
5,500,3,2,0.5,supervised,ic_knock_poly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,6.503909031333326,0.9086043039957682,3
5,500,3,2,0.5,supervised,poly_lasso,0.16666666666666666,0.23570226039551584,1.0,0.0,0.8333333333333334,0.23570226039551584,1.0,0.0,0.8888888888888888,0.15713484026367724,0.8888888888888888,0.15713484026367724,5.666666666666667,2.3333333333333335,0.6666666666666666,0.0,-386.17694166816483,0.21954557466661603,0.00621795654296875,3
5,500,3,2,0.5,supervised,poly_omp,0.5333333333333333,0.09428090415820632,1.0,0.0,0.4666666666666666,0.09428090415820632,1.0,0.0,0.6309523809523809,0.08417937871268413,0.5,0.0,20.0,2.3333333333333335,2.6666666666666665,0.0,-389.767226791116,0.0026379316666786203,0.0062103271484375,3
5,500,3,2,0.5,supervised,poly_clime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.3333333333333335,0.9967069231056757,0.7630052073333596,0.8814474741617838,3
5,500,3,2,0.5,supervised,poly_knockoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.3333333333333335,0.9967110401655391,0.3112417760000123,0.877863883972168,3
5,500,3,2,0.5,supervised,sparse_poly_stlsq,0.0,0.0,0.611111111111111,0.28327886186626583,1.0,0.0,0.611111111111111,0.28327886186626583,0.7222222222222222,0.20786985482077452,0.8055555555555555,0.14163943093313291,1.6666666666666667,1.3333333333333333,0.0,1.0,-384.40025863550017,0.0007745026666725607,0.006195068359375,3
5,500,3,2,0.5,semi_supervised,ic_knock_poly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,16.426413338666634,1.0046027501424153,3
5,500,3,2,0.5,semi_supervised,poly_lasso,0.3666666666666667,0.26246692913372704,1.0,0.0,0.6333333333333333,0.26246692913372704,1.0,0.0,0.746031746031746,0.18374344290143213,0.7222222222222222,0.20786985482077452,7.0,2.3333333333333335,1.6666666666666667,0.0,-565.6749695747014,0.23986663166666253,0.00612640380859375,3
5,500,3,2,0.5,semi_supervised,poly_omp,0.5333333333333333,0.09428090415820632,1.0,0.0,0.4666666666666666,0.09428090415820632,1.0,0.0,0.6309523809523809,0.08417937871268413,0.5,0.0,20.0,2.3333333333333335,2.6666666666666665,0.0,-675.3103434442024,0.0026089726666593074,0.0061798095703125,3
5,500,3,2,0.5,semi_supervised,poly_clime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.3333333333333335,0.9980926734729181,1.0951090476666725,0.8815015157063802,3
5,500,3,2,0.5,semi_supervised,poly_knockoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.3333333333333335,0.9979365278448405,0.3136973586666727,0.8778498967488607,3
5,500,3,2,0.5,semi_supervised,sparse_poly_stlsq,0.0,0.0,0.611111111111111,0.28327886186626583,1.0,0.0,0.611111111111111,0.28327886186626583,0.7222222222222222,0.20786985482077452,0.8055555555555555,0.14163943093313291,1.3333333333333333,1.3333333333333333,0.0,1.0,-587.4406634712044,0.0008181539999820112,0.0061798095703125,3
